z/z1,x/D,Run,Avg_udefect,z/z2,RMS_udefect,z/z2,RMS_wdefect,z/z2,RSS_uwdefect,z/z2,tke_defect
1.079747031,4,3,0.439345742,0.640140465,1.000000001,0.640140465,0.974331455,0.640140465,0.998456194,0.989105707,1
1.233996607,4,3,0.273069222,0.731589103,0.923134621,0.731589103,0.999998825,0.731589103,0.930967277,1.130406522,0.956952134
1.388246182,4,3,0.180976496,0.823037741,0.911924307,0.823037741,0.95362606,0.823037741,0.890444502,1.271707338,0.929743267
1.542495758,4,3,-0.010832083,0.914486379,0.759601578,0.914486379,0.910878207,0.914486379,0.70477859,1.413008153,0.834992239
1.696745334,4,3,-0.213305464,1.005935017,0.594971625,1.005935017,0.709253589,1.005935017,0.48496098,1.554308968,0.529649028
2.005244486,4,3,-0.325423595,1.188832292,0.331205946,1.188832292,0.535803464,1.188832292,0.277585237,1.836910599,0.268954427
2.313743637,4,3,-0.389534315,1.371729568,0.268457236,1.371729568,0.37937506,1.371729568,0.114629788,2.11951223,0.144833536
2.622242789,4,3,-0.425180418,1.554626844,0.097556645,1.554626844,0.224974528,1.554626844,0.032303855,2.40211386,0.05760637
2.93074194,4,3,-0.439747188,1.73752412,0.069326632,1.73752412,0.181435801,1.73752412,0.037526581,2.684715491,-0.450099806
3.239241092,4,3,-0.46607067,1.920421395,0.040618708,1.920421395,0.118515942,1.920421395,0.018160442,2.967317121,0.017743205
3.547740244,4,3,-0.468875548,2.103318671,0.011708563,2.103318671,0.06483323,2.103318671,0.008988091,3.249918752,0.015197751
3.779114607,4,3,-0.465724027,2.240491628,-0.001749182,2.240491628,0.040872679,2.240491628,0.004393278,3.461869975,0.012536208
0.047732775,6,3,0.919190485,0.025295056,0.592227073,0.025295056,0.52645377,0.025295056,0.135730855,0.047293995,0.451618391
0.079554625,6,3,0.969218114,0.042158426,0.588598748,0.042158426,0.551838069,0.042158426,0.153186751,0.078823325,0.508788828
0.111376475,6,3,0.963443073,0.059021797,0.601483122,0.059021797,0.583117327,0.059021797,0.163879032,0.110352656,0.53091238
0.143198325,6,3,0.986083035,0.075885167,0.614324805,0.075885167,0.60624802,0.075885167,0.182407963,0.141881986,0.473961796
0.1909311,6,3,1,0.101180223,0.671033435,0.101180223,0.668277684,0.101180223,0.218053453,0.189175981,0.446341929
0.238663874,6,3,0.930353211,0.126475278,0.674616898,0.126475278,0.714904713,0.126475278,0.255380677,0.236469976,0.524750412
0.318218499,6,3,0.94066077,0.168633704,0.725185891,0.168633704,0.795811283,0.168633704,0.347614875,0.315293302,0.644004381
0.397773124,6,3,0.95642338,0.21079213,0.760978458,0.21079213,0.841268475,0.21079213,0.412642195,0.394116627,0.567754601
0.477327749,6,3,0.952729468,0.252950557,0.820877057,0.252950557,0.919707092,0.252950557,0.487574722,0.472939952,0.580063848
0.556882374,6,3,0.927738509,0.295108983,0.867108396,0.295108983,0.990195347,0.295108983,0.573277699,0.551763278,0.655493485
0.636436999,6,3,0.829335572,0.337267409,0.916104458,0.337267409,1.019901041,0.337267409,0.666241021,0.630586603,0.775345887
0.715991623,6,3,0.868297045,0.379425835,0.959869237,0.379425835,1.064447937,0.379425835,0.756190396,0.709409929,0.828396017
0.795546248,6,3,0.730345008,0.421584261,0.997846556,0.421584261,1.103473901,0.421584261,0.827986039,0.788233254,0.939516278
0.954655498,6,3,0.630208057,0.505901113,1.037098996,0.505901113,1.152243813,0.505901113,0.901686401,0.945879905,1
1.113764748,6,3,0.448403447,0.590217965,1.038575854,0.590217965,1.117418482,0.590217965,0.984699865,1.103526556,0.996202429
1.272873997,6,3,0.376241473,0.674534817,1.040199664,0.674534817,1.084083781,0.674534817,1,1.261173206,0.972981282
1.431983247,6,3,0.245389158,0.75885167,0.992317138,0.75885167,1.090509507,0.75885167,0.922219594,1.418819857,0.867969688
1.591092496,6,3,0.112531037,0.843168522,0.924144454,0.843168522,1.052530779,0.843168522,0.82703877,1.576466508,0.812412668
1.750201746,6,3,-0.046152688,0.927485374,0.872478051,0.927485374,0.947683998,0.927485374,0.658264347,1.734113159,0.719713882
2.068420245,6,3,-0.350126104,1.096119078,0.509145407,1.096119078,0.605074613,1.096119078,0.290218565,2.04940646,0.342647273
2.386638745,6,3,-0.481493204,1.264752783,0.41747393,1.264752783,0.524509401,1.264752783,0.15069702,2.364699762,0.218531085
2.704857244,6,3,-0.585462478,1.433386487,0.174823435,1.433386487,0.307228731,1.433386487,0.0608448,2.679993064,0.077964667
3.023075743,6,3,-0.626444621,1.602020191,0.154733757,1.602020191,0.227038448,1.602020191,0.037550292,2.995286365,-0.356080707
3.341294243,6,3,-0.668282546,1.770653896,0.074616937,1.770653896,0.150142061,1.770653896,0.01686961,3.310579667,0.022322447
3.659512742,6,3,-0.68932028,1.9392876,0.024286219,1.9392876,0.07094113,1.9392876,0.006693542,3.625872968,0.014077478
3.898176616,6,3,-0.706325545,2.065762878,0.006376039,2.065762878,0.043550733,2.065762878,0.0030808,3.862342945,0.011140671
0.034532772,8,3,0.91605168,0.028772562,0.529606885,0.028772562,0.506180557,0.028772562,0.150751154,0.042302377,0.5147397
0.057554619,8,3,0.928479662,0.047954271,0.601861546,0.047954271,0.542240354,0.047954271,0.116802261,0.070503962,0.567305286
0.080576467,8,3,0.963922561,0.067135979,0.593621491,0.067135979,0.574376409,0.067135979,0.184748778,0.098705547,0.567445147
0.103598315,8,3,0.943732339,0.086317687,0.590062899,0.086317687,0.631824797,0.086317687,0.209073488,0.126907132,0.582912474
0.138131086,8,3,0.956144128,0.11509025,0.584452996,0.11509025,0.724570278,0.11509025,0.20876144,0.16920951,0.590122014
0.172663858,8,3,0.981412101,0.143862812,0.622158081,0.143862812,0.732172701,0.143862812,0.398738636,0.211511887,0.5682419
0.230218477,8,3,0.95914651,0.191817083,0.620907882,0.191817083,0.753370155,0.191817083,0.335305974,0.282015849,0.62686647
0.287773097,8,3,0.994390809,0.239771354,0.631337027,0.239771354,0.84684773,0.239771354,0.491562452,0.352519812,0.704498462
0.345327716,8,3,0.958802044,0.287725625,0.856372868,0.287725625,0.914890528,0.287725625,0.659113085,0.423023774,0.817315911
0.402882335,8,3,0.863804581,0.335679896,0.740050492,0.335679896,0.932757987,0.335679896,0.629507236,0.493527736,0.796114456
0.460436955,8,3,0.900531772,0.383634166,0.82948085,0.383634166,0.910022661,0.383634166,0.709884507,0.564031699,0.83731421
0.517991574,8,3,1.000002312,0.431588437,0.774589624,0.431588437,0.886588468,0.431588437,0.753376973,0.634535661,0.774982749
0.575546193,8,3,0.880683807,0.479542708,0.819846677,0.479542708,0.921546601,0.479542708,0.756956528,0.705039623,0.866988836
0.690655432,8,3,0.721804841,0.57545125,0.986928353,0.57545125,0.997229709,0.57545125,1.00309948,0.846047548,0.950385536
0.805764671,8,3,0.622705656,0.671359791,0.948064208,0.671359791,0.979452477,0.671359791,0.948097832,0.987055473,0.961649895
0.920873909,8,3,0.649270181,0.767268333,1.000000003,0.767268333,1.000001498,0.767268333,1.004634372,1.128063397,1
1.035983148,8,3,0.432132269,0.863176875,0.938321956,0.863176875,0.944012569,0.863176875,0.959499215,1.269071322,0.895966538
1.151092387,8,3,0.214351949,0.959085416,0.801908238,0.959085416,0.814635636,0.959085416,0.652799587,1.410079246,0.810541298
1.266201625,8,3,0.081213397,1.054993958,0.770631889,1.054993958,0.750497248,1.054993958,0.614395336,1.551087171,0.638627176
1.496420103,8,3,-0.086786127,1.246811041,0.547767082,1.246811041,0.607576591,1.246811041,0.403005236,1.83310302,0.408517783
1.72663858,8,3,-0.298624341,1.438628124,0.399769203,1.438628124,0.436215562,1.438628124,0.143132799,2.11511887,0.217887643
1.956857057,8,3,-0.359711017,1.630445207,0.197485947,1.630445207,0.299194029,1.630445207,0.047315415,2.397134719,0.098437794
2.187075535,8,3,-0.420884467,1.822262291,0.131748272,1.822262291,0.242354787,1.822262291,0.04688569,2.679150568,-0.449616336
2.417294012,8,3,-0.508665396,2.014079374,0.098750194,2.014079374,0.162905736,2.014079374,0.020631113,2.961166418,0.042024348
2.647512489,8,3,-0.528140038,2.205896457,0.055153644,2.205896457,0.09668557,2.205896457,0.003955328,3.243182267,0.021886294
2.820176347,8,3,-0.543604629,2.34975927,0.031614764,2.34975927,0.055802109,2.34975927,0.003950969,3.454694154,0.01437973
0.032410708,10,3,0.847817105,0.021539964,0.559057033,0.021539964,0.422564299,0.021539964,0.046411434,0.038364643,0.495630125
0.054017847,10,3,0.803187161,0.03589994,0.695708891,0.03589994,0.491390988,0.03589994,0.199689372,0.063941072,0.606060575
0.075624986,10,3,0.894601177,0.050259916,0.669006792,0.050259916,0.564159728,0.050259916,0.163205402,0.089517501,0.598286417
0.097232125,10,3,0.872662576,0.064619891,0.655703102,0.064619891,0.578341808,0.064619891,0.174959799,0.115093929,0.639113978
0.129642834,10,3,0.729152144,0.086159855,0.812000263,0.086159855,0.632788985,0.086159855,0.313830409,0.153458573,0.702133895
0.162053542,10,3,0.915844575,0.107699819,0.740796746,0.107699819,0.739679754,0.107699819,0.316844567,0.191823216,0.695050376
0.21607139,10,3,0.858642112,0.143599759,0.628990957,0.143599759,0.723585146,0.143599759,0.342245122,0.255764288,0.619649748
0.270089237,10,3,1.00000027,0.179499698,0.6900554,0.179499698,0.760593961,0.179499698,0.461661273,0.31970536,0.718089554
0.324107085,10,3,0.866055488,0.215399638,0.819690068,0.215399638,0.891136159,0.215399638,0.549035078,0.383646431,0.834318004
0.378124932,10,3,0.823200362,0.251299578,0.901718431,0.251299578,0.903102217,0.251299578,0.771680552,0.447587503,0.881818001
0.43214278,10,3,0.827500635,0.287199518,0.906555381,0.287199518,0.962779482,0.287199518,0.768854404,0.511528575,0.917349586
0.486160627,10,3,0.934536709,0.323099457,0.879606486,0.323099457,0.984426419,0.323099457,0.875861249,0.575469647,0.914690191
0.540178475,10,3,0.868151697,0.358999397,0.955301435,0.358999397,0.964152142,0.358999397,0.788720625,0.639410719,0.98252391
0.64821417,10,3,0.734939345,0.430799276,1.000000001,0.430799276,0.916239362,0.430799276,0.819325058,0.767292863,0.962382718
0.756249865,10,3,0.638590934,0.502599156,0.920142069,0.502599156,0.927493981,0.502599156,0.969152993,0.895175007,0.920351805
0.86428556,10,3,0.5730685,0.574399035,0.989640522,0.574399035,0.879578682,0.574399035,0.931927513,1.023057151,0.962684204
0.972321255,10,3,0.528668683,0.646198914,0.973572226,0.646198914,0.93090767,0.646198914,1.005685242,1.150939294,0.949812421
1.08035695,10,3,0.416763591,0.717998794,0.947814924,0.717998794,1.000000621,0.717998794,0.892691447,1.278821438,1
1.188392645,10,3,0.200573405,0.789798673,0.937483422,0.789798673,0.833594048,0.789798673,0.766304324,1.406703582,0.835337707
1.404464035,10,3,0.05058896,0.933398432,0.80796998,0.933398432,0.738343145,0.933398432,0.635949887,1.66246787,0.66489276
1.620535425,10,3,-0.155110338,1.076998191,0.762552398,1.076998191,0.640880801,1.076998191,0.348946552,1.918232157,0.493264311
1.836606815,10,3,-0.280185346,1.220597949,0.442974155,1.220597949,0.465096872,1.220597949,0.169369552,2.173996445,0.23668223
2.052678205,10,3,-0.366984579,1.364197708,0.399621609,1.364197708,0.32914272,1.364197708,0.047443643,2.429760733,-0.485283935
2.268749595,10,3,-0.53612617,1.507797467,0.310859248,1.507797467,0.279390392,1.507797467,0.027793471,2.68552502,0.140183377
2.484820985,10,3,-0.592595348,1.651397226,0.188930671,1.651397226,0.154778982,1.651397226,0.00146065,2.941289308,0.078636579
2.646874527,10,3,-0.634760278,1.759097045,0.144400581,1.759097045,0.085255444,1.759097045,0.001260246,3.133112523,0.065792555
0.028164783,12,3,0.716630837,0.020879878,0.550434795,0.020879878,0.443620191,0.020879878,0.151594399,0.036059859,0.540857807
0.046941305,12,3,0.65797383,0.034799797,0.616362927,0.034799797,0.465017219,0.034799797,0.080554055,0.060099766,0.576008605
0.065717826,12,3,0.896373614,0.048719715,0.564650375,0.048719715,0.493795216,0.048719715,0.054259713,0.084139672,0.544150625
0.084494348,12,3,0.693927657,0.062639634,0.746680258,0.062639634,0.555757399,0.062639634,0.177390078,0.108179578,0.66032416
0.112659131,12,3,0.797292037,0.083519512,0.638563333,0.083519512,0.599258966,0.083519512,0.144777556,0.144239437,0.59892224
0.140823914,12,3,0.842793319,0.10439939,0.725361085,0.10439939,0.63616846,0.10439939,0.300662308,0.180299297,0.584214469
0.187765218,12,3,0.759713273,0.139199187,0.70512085,0.139199187,0.729663582,0.139199187,0.249832531,0.240399062,0.719677773
0.234706523,12,3,0.751200692,0.173998984,0.729597181,0.173998984,0.753150349,0.173998984,0.351043115,0.300498828,0.772240075
0.281647828,12,3,0.729244364,0.208798781,0.876844597,0.208798781,0.847046692,0.208798781,0.489354997,0.360598594,0.87441129
0.328589132,12,3,0.688230129,0.243598577,0.794511266,0.243598577,0.817414549,0.243598577,0.370197014,0.420698359,0.788002948
0.375530437,12,3,0.999999446,0.278398374,0.863858447,0.278398374,0.852019674,0.278398374,0.611443084,0.480798125,0.894098371
0.422471741,12,3,0.866774129,0.313198171,0.79577841,0.313198171,0.933183506,0.313198171,0.612322496,0.54089789,0.855390698
0.469413046,12,3,0.764029062,0.347997968,0.816968055,0.347997968,0.929383243,0.347997968,0.593093833,0.600997656,0.923255762
0.563295655,12,3,0.834571951,0.417597561,0.962370703,0.417597561,0.954513116,0.417597561,0.834856985,0.721197187,0.948884314
0.657178264,12,3,0.72037029,0.487197155,0.82784319,0.487197155,0.928545342,0.487197155,0.597413413,0.841396719,0.920599348
0.751060873,12,3,0.846147447,0.556796748,1.000000008,0.556796748,0.944598578,0.556796748,1.00472627,0.96159625,1
0.844943483,12,3,0.806245105,0.626396342,0.91824452,0.626396342,0.999999542,0.626396342,0.777494655,1.081795781,0.958575259
0.938826092,12,3,0.615802027,0.695995935,0.854911379,0.695995935,0.959978222,0.695995935,0.869356716,1.201995312,0.930503828
1.032708701,12,3,0.438086283,0.765595529,0.968644677,0.765595529,0.880914865,0.765595529,0.955952886,1.322194843,0.929515219
1.220473919,12,3,0.139653036,0.904794716,0.706005896,0.904794716,0.705631639,0.904794716,0.605692231,1.562593906,0.584911221
1.408239138,12,3,-0.096160942,1.043993903,0.680293149,1.043993903,0.716097161,1.043993903,0.45461097,1.802992968,0.461976432
1.596004356,12,3,-0.351309709,1.18319309,0.453805013,1.18319309,0.526795451,1.18319309,0.195741101,2.043392031,0.265094088
1.783769575,12,3,-0.367952722,1.322392277,0.288637917,1.322392277,0.374528419,1.322392277,0.077513053,2.283791093,-0.513366616
1.971534793,12,3,-0.591673931,1.461591464,0.209038281,1.461591464,0.281019398,1.461591464,0.062005027,2.524190156,0.086984563
2.159300011,12,3,-0.660931216,1.600790651,0.103566723,1.600790651,0.184091825,1.600790651,0.020069291,2.764589218,0.051081185
2.300123925,12,3,-0.733828442,1.705190042,0.057820396,1.705190042,0.08062388,1.705190042,0.007052486,2.944888515,0.028755806
0.039696717,2,4,0.812857889,0.028239547,0.328981834,0.028239547,0.190615621,0.028239547,-0.006033962,0.044562618,0.190731359
0.066161195,2,4,0.839637105,0.047065911,0.333851642,0.047065911,0.15312891,0.047065911,-0.024982361,0.07427103,0.185806611
0.092625673,2,4,0.887005024,0.065892276,0.302284392,0.065892276,0.184422936,0.065892276,-0.017334486,0.103979442,0.168686541
0.119090151,2,4,0.936063041,0.08471864,0.275970981,0.08471864,0.186145818,0.08471864,0.019201878,0.133687854,0.176067607
0.158786868,2,4,0.943271262,0.112958187,0.295493522,0.112958187,0.220715156,0.112958187,0.012893405,0.178250472,0.19486217
0.198483585,2,4,0.959600928,0.141197733,0.297880997,0.141197733,0.226929532,0.141197733,0.002227988,0.22281309,0.163252812
0.264644781,2,4,0.930361539,0.188263644,0.278978842,0.188263644,0.274287447,0.188263644,0.003665188,0.297084119,0.242612912
0.330805976,2,4,0.999998435,0.235329556,0.280742084,0.235329556,0.275055459,0.235329556,0.008635224,0.371355149,0.209181537
0.396967171,2,4,0.999154067,0.282395467,0.359412689,0.282395467,0.352208343,0.282395467,0.029528368,0.445626179,0.256847285
0.463128366,2,4,0.97190331,0.329461378,0.379327302,0.329461378,0.418765127,0.329461378,0.081976375,0.519897209,0.285753309
0.529289561,2,4,0.928333166,0.376527289,0.333670211,0.376527289,0.412234139,0.376527289,0.078258289,0.594168239,0.275523139
0.595450756,2,4,0.854472476,0.4235932,0.365988244,0.4235932,0.470643941,0.4235932,0.126913103,0.668439269,0.294028258
0.661611951,2,4,0.844957401,0.470659111,0.459534197,0.470659111,0.417714201,0.470659111,0.040201751,0.742710298,0.439963639
0.793934342,2,4,0.766068794,0.564790933,0.497742502,0.564790933,0.574998829,0.564790933,0.216758606,0.891252358,0.427601742
0.926256732,2,4,0.626951985,0.658922755,0.69621159,0.658922755,0.730234113,0.658922755,0.42820272,1.039794418,0.633209037
1.058579122,2,4,0.399132156,0.753054578,0.966219953,0.753054578,0.999999967,0.753054578,0.999999783,1.188336477,0.576411674
1.190901512,2,4,0.165829693,0.8471864,0.999999955,0.8471864,0.956335305,0.8471864,0.992683612,1.336878537,1
1.323223903,2,4,-0.148420479,0.941318222,0.877942301,0.941318222,0.839534833,0.941318222,0.811208176,1.485420597,0.766659545
1.455546293,2,4,-0.323323445,1.035450044,0.551520139,1.035450044,0.627032819,1.035450044,0.311984365,1.633962657,0.441141773
1.720191074,2,4,-0.426820094,1.223713689,0.202602089,1.223713689,0.41189733,1.223713689,0.046800495,1.931046776,0.150474801
1.984835854,2,4,-0.461307006,1.411977333,0.116431517,1.411977333,0.248755031,1.411977333,0.001469045,2.228130895,0.072837111
2.249480635,2,4,-0.451272259,1.600240977,0.082017313,1.600240977,0.179267585,1.600240977,-0.013672978,2.525215015,0.043062538
2.514125415,2,4,-0.453755915,1.788504622,0.155937478,1.788504622,0.157640087,1.788504622,0.063975441,2.822299134,0.043149839
2.778770196,2,4,-0.464052493,1.976768266,0.140340655,1.976768266,0.115731643,1.976768266,0.059962682,3.119383253,0.033706021
3.043414976,2,4,-0.475514872,2.165031911,0.136052682,2.165031911,0.083958605,2.165031911,0.043046902,3.416467373,0.039739553
3.241898562,2,4,-0.48012414,2.306229644,0.127991279,2.306229644,0.0801142,2.306229644,0.040257717,3.639280462,0.027840703
0.045924225,3,4,0.953616518,0.027723358,0.430938437,0.027723358,0.308420516,0.027723358,0.066188138,0.043007053,0.30407306
0.076540375,3,4,0.926717938,0.046205596,0.442362439,0.046205596,0.363983924,0.046205596,0.114686029,0.071678422,0.309212048
0.107156525,3,4,0.910205025,0.064687835,0.447221002,0.064687835,0.397355161,0.064687835,0.138956045,0.100349791,0.342519026
0.137772675,3,4,1.000000528,0.083170074,0.419652768,0.083170074,0.41971661,0.083170074,0.124714941,0.129021159,0.313803045
0.1836969,3,4,0.971075012,0.110893431,0.489551758,0.110893431,0.464411459,0.110893431,0.305305991,0.172028213,0.394844221
0.229621125,3,4,0.911428543,0.138616789,0.453934337,0.138616789,0.447329327,0.138616789,0.187575453,0.215035266,0.311011255
0.3061615,3,4,0.944315181,0.184822386,0.463985273,0.184822386,0.495704256,0.184822386,0.167449482,0.286713688,0.369521359
0.382701875,3,4,0.902199109,0.231027982,0.597672544,0.231027982,0.564900856,0.231027982,0.331571987,0.35839211,0.498550902
0.45924225,3,4,0.825133561,0.277233579,0.650475833,0.277233579,0.64537933,0.277233579,0.376110224,0.430070532,0.550887246
0.535782625,3,4,0.788235046,0.323439175,0.699806307,0.323439175,0.606177229,0.323439175,0.351707553,0.501748953,0.550613663
0.612323,3,4,0.814366556,0.369644771,0.715094621,0.369644771,0.684399161,0.369644771,0.454733156,0.573427375,0.62744162
0.688863375,3,4,0.730192413,0.415850368,0.760175774,0.415850368,0.693775157,0.415850368,0.488363012,0.645105797,0.68546126
0.76540375,3,4,0.764697499,0.462055964,0.77306962,0.462055964,0.738677939,0.462055964,0.54193172,0.716784219,0.715835989
0.918484501,3,4,0.604355151,0.554467157,0.886406916,0.554467157,0.797287679,0.554467157,0.662549163,0.860141063,0.825285104
1.071565251,3,4,0.408387286,0.64687835,0.941756253,0.64687835,0.963154001,0.64687835,0.865353938,1.003497907,0.959985959
1.224646001,3,4,0.282345116,0.739289543,0.999999929,0.739289543,1.000000512,0.739289543,1.000000321,1.146854751,1
1.377726751,3,4,0.11265,0.831700736,0.964079882,0.831700736,0.963476087,0.831700736,0.971678179,1.290211595,0.970330827
1.530807501,3,4,-0.126030348,0.924111928,0.806787095,0.924111928,0.793454589,0.924111928,0.67598819,1.433568439,0.698632048
1.683888251,3,4,-0.260918288,1.016523121,0.67445673,1.016523121,0.658430342,1.016523121,0.461672011,1.576925282,0.532747018
1.990049751,3,4,-0.38263013,1.201345507,0.331910821,1.201345507,0.432468317,1.201345507,0.123813331,1.86363897,0.213994195
2.296211251,3,4,-0.409658842,1.386167893,0.173813173,1.386167893,0.311711993,1.386167893,0.034184849,2.150352658,0.102450872
2.602372752,3,4,-0.441872081,1.570990278,0.039448694,1.570990278,0.176176616,1.570990278,0.020200828,2.437066346,0.028278394
2.908534252,3,4,-0.438768191,1.755812664,0.022925862,1.755812664,0.121783703,1.755812664,0.012516036,2.723780033,0.008116202
3.214695752,3,4,-0.435245864,1.94063505,0.003426812,1.94063505,0.097050817,1.94063505,0.015702959,3.010493721,0.002912114
3.520857252,3,4,-0.444923355,2.125457435,-0.002320299,2.125457435,0.061595645,2.125457435,0.009175712,3.297207409,0.019374557
3.750478377,3,4,-0.449482011,2.264074225,-0.010216108,2.264074225,0.049095952,2.264074225,0.007584142,3.512242674,-0.001580237
0.045902442,4,4,0.958002607,0.028122539,0.479268446,0.028122539,0.410741002,0.028122539,0.188038252,0.042390245,0.371518347
0.07650407,4,4,0.973915648,0.046870899,0.464547583,0.046870899,0.44061345,0.046870899,0.203368585,0.070650408,0.376208401
0.107105698,4,4,0.8944351,0.065619258,0.486174021,0.065619258,0.471743582,0.065619258,0.265166406,0.098910571,0.394972953
0.137707326,4,4,0.99999919,0.084367618,0.472405146,0.084367618,0.489211616,0.084367618,0.246110237,0.127170734,0.398935438
0.183609768,4,4,0.965518068,0.112490157,0.506814396,0.112490157,0.558185852,0.112490157,0.307109851,0.169560978,0.434797401
0.22951221,4,4,0.987080297,0.140612696,0.491305541,0.140612696,0.542032335,0.140612696,0.278049414,0.211951223,0.38966324
0.30601628,4,4,0.919110129,0.187483595,0.549099998,0.187483595,0.594321524,0.187483595,0.330493463,0.282601631,0.481853474
0.38252035,4,4,0.928016615,0.234354494,0.645723228,0.234354494,0.620142215,0.234354494,0.344600311,0.353252038,0.586494798
0.45902442,4,4,0.884737868,0.281225393,0.62684447,0.281225393,0.714634707,0.281225393,0.484573628,0.423902446,0.584236613
0.53552849,4,4,0.828945706,0.328096292,0.721021515,0.328096292,0.732647626,0.328096292,0.469480035,0.494552854,0.68739926
0.61203256,4,4,0.814609522,0.37496719,0.795202488,0.37496719,0.736413062,0.37496719,0.630057514,0.565203261,0.711836222
0.68853663,4,4,0.733496524,0.421838089,0.762602135,0.421838089,0.768085829,0.421838089,0.586391998,0.635853669,0.724006378
0.7650407,4,4,0.64667854,0.468708988,0.818715054,0.468708988,0.763622685,0.468708988,0.563409446,0.706504077,0.799671636
0.91804884,4,4,0.609639673,0.562450786,0.926970399,0.562450786,0.772148484,0.562450786,0.598845152,0.847804892,0.878699604
1.07105698,4,4,0.404950042,0.656192583,1.000000045,0.656192583,1.000000846,0.656192583,1.000000108,0.989105707,1
1.22406512,4,4,0.315735874,0.749934381,0.908605939,0.749934381,0.945371588,0.749934381,0.82404933,1.130406522,0.914198848
1.37707326,4,4,0.107609987,0.843676178,0.860747905,0.843676178,0.891393438,0.843676178,0.783662341,1.271707338,0.848070682
1.5300814,4,4,-0.035086218,0.937417976,0.775501296,0.937417976,0.806694428,0.937417976,0.703266498,1.413008153,0.647252597
1.68308954,4,4,-0.213996235,1.031159774,0.554363078,1.031159774,0.640127295,1.031159774,0.398786632,1.554308968,0.402897862
1.98910582,4,4,-0.383120274,1.218643369,0.247862764,1.218643369,0.407820732,1.218643369,0.109124101,1.836910599,0.151705498
2.2951221,4,4,-0.429316479,1.406126964,0.099251608,1.406126964,0.254872255,1.406126964,0.037024908,2.11951223,0.059673891
2.601138381,4,4,-0.418481308,1.593610559,0.060752376,1.593610559,0.175240159,1.593610559,0.01242753,2.40211386,0.032810572
2.907154661,4,4,-0.433319355,1.781094154,0.072276009,1.781094154,0.15098801,1.781094154,0.0113332,2.684715491,0.021602993
3.213170941,4,4,-0.437081977,1.968577749,0.032270601,1.968577749,0.091086469,1.968577749,0.004877695,2.967317121,0.008298428
3.519187221,4,4,-0.437375445,2.156061345,0.045469154,2.156061345,0.075268511,2.156061345,0.004794952,3.249918752,0.00828204
3.748699431,4,4,-0.454304373,2.296674041,0.011481825,2.296674041,0.048905016,2.296674041,0.007116894,3.461869975,0.003089133
0.042138382,6,4,0.975934822,0.026415659,0.353713697,0.026415659,0.312716608,0.026415659,0.057851552,0.047293995,0.375910219
0.070230637,6,4,0.993711727,0.044026099,0.365954596,0.044026099,0.390305333,0.044026099,0.066742479,0.078823325,0.403136703
0.098322892,6,4,1,0.061636538,0.379338084,0.061636538,0.466733904,0.061636538,0.085575711,0.110352656,0.320070277
0.126415147,6,4,0.997894502,0.079246978,0.374709294,0.079246978,0.515319404,0.079246978,0.111046434,0.141881986,0.468627934
0.16855353,6,4,0.982863687,0.105662637,0.383078033,0.105662637,0.547621313,0.105662637,0.109789586,0.189175981,0.522742169
0.210691912,6,4,0.999921657,0.132078296,0.405281701,0.132078296,0.618693326,0.132078296,0.140159082,0.236469976,0.458131611
0.28092255,6,4,0.944970524,0.176104395,0.436650871,0.176104395,0.696508724,0.176104395,0.191308454,0.315293302,0.433779497
0.351153187,6,4,0.937637983,0.220130493,0.500344486,0.220130493,0.755989706,0.220130493,0.292607493,0.394116627,0.507979433
0.421383824,6,4,0.859980831,0.264156592,0.561867556,0.264156592,0.805328866,0.264156592,0.406444745,0.472939952,0.740311143
0.491614462,6,4,0.817639587,0.308182691,0.619734755,0.308182691,0.851101252,0.308182691,0.508745316,0.551763278,0.738779607
0.561845099,6,4,0.797831122,0.352208789,0.729574143,0.352208789,0.913776062,0.352208789,0.64321693,0.630586603,0.741764772
0.632075737,6,4,0.766400942,0.396234888,0.775338581,0.396234888,0.945511921,0.396234888,0.779424332,0.709409929,0.732347318
0.702306374,6,4,0.754460134,0.440260987,0.869059986,0.440260987,0.996585231,0.440260987,0.876336419,0.788233254,0.888551299
0.842767649,6,4,0.657948357,0.528313184,0.961467821,0.528313184,1,0.528313184,0.983635226,0.945879905,0.998343883
0.983228924,6,4,0.508597919,0.616365381,1,0.616365381,0.986793301,0.616365381,1,1.103526556,1
1.123690199,6,4,0.436594625,0.704417579,0.972911047,0.704417579,0.983167804,0.704417579,0.95724321,1.261173206,0.920982681
1.264151473,6,4,0.309983335,0.792469776,0.930641041,0.792469776,0.939020627,0.792469776,0.837919543,1.418819857,0.859221901
1.404612748,6,4,0.177595545,0.880521973,0.882393462,0.880521973,0.85856299,0.880521973,0.723641819,1.576466508,0.782865049
1.545074023,6,4,0.023403402,0.968574171,0.808517058,0.968574171,0.799255482,0.968574171,0.567397142,1.734113159,0.683186931
1.825996573,6,4,-0.217229334,1.144678565,0.494918459,1.144678565,0.584591844,1.144678565,0.189706793,2.04940646,0.340570174
2.106919122,6,4,-0.361140963,1.32078296,0.283410908,1.32078296,0.424699284,1.32078296,0.096001866,2.364699762,0.15046505
2.387841672,6,4,-0.407732358,1.496887355,0.202737791,1.496887355,0.309487982,1.496887355,0.045921916,2.679993064,0.081974365
2.668764222,6,4,-0.435095502,1.67299175,0.203911665,1.67299175,0.250357194,1.67299175,0.043219074,2.995286365,0.065417367
